store_id,sku,product_name,price,expiry_date
STR00031,e1c51700-94a4-439c-92f9-a02f891b3a55,Garam Masala Powder,$560.58,03/20/2023
STR00031,df85da8c-7188-4190-b0fb-da2bd75168d0,Beef - Tenderloin,$95.64,04/27/2023
STR00031,1f15ad0f-cc61-4a8e-ab7e-9872fcd4ad07,Tomatoes - Yellow Hot House,$407.58,02/20/2024
STR00031,eba67ecd-296c-44c9-8d7c-55fc8ea9a0d0,Ice Cream - Life Savers,$250.06,06/29/2023
STR00031,ca18c55f-aed8-4824-9138-7ca93c227cc0,Beans - Green,$924.99,11/23/2023
STR00031,5d0704d7-ca73-4da5-91f0-c6e4297a2abc,Ecolab - Ster Bac,$667.81,09/02/2023
STR00031,8ad99fcc-7047-493b-8510-9a4f58992f3c,Soup - Verve - Chipotle Chicken,$168.22,05/28/2023
STR00032,b2a3b8ec-b363-486a-bf30-0e555c56adb9,Herb Du Provence - Primerba,$99.22,10/18/2023
STR00032,9a902a71-84ff-47d5-adcd-023ca43c5a0b,Ginger - Pickled,$203.85,10/25/2023
STR00035,a85b5298-81f6-4948-85ca-8c249c47b0d4,Sauce - Sesame Thai Dressing,$395.16,09/09/2023
STR00031,22822b88-494e-4591-b042-35d43778e3a1,Pecan Raisin - Tarts,$379.55,02/14/2024
STR00036,790cad3b-ca14-4c96-93e5-8663c53477c3,Tamarind Paste,$274.09,04/15/2023
STR0003131,179569e1-1e2f-495b-863d-047c1db11880,Bar Mix - Lemon,$799.69,04/13/2023
STR00033,462ef5de-2da0-4039-9d6e-525d67000489,Pastry - Lemon Danish - Mini,$652.31,12/23/2023
STR00031,b3892f38-f032-42ca-b084-37434f0e5b22,"Wine - Saint - Bris 2002, Sauv",$462.34,03/28/2023
STR00031,f84d42b9-13d5-489e-8f9f-3934cef8667a,The Pop Shoppe Pinapple,$889.08,11/21/2023
STR00031,54afa2c8-ae6c-4ff0-ba89-551c43cd25ce,Oranges,$265.06,12/10/2023
STR00031,cc2856bf-42c1-4810-aedb-3b08d18ab7b1,Milk 2% 500 Ml,$44.72,03/06/2024
STR00032,0dad0231-5dc7-43db-a284-589f2ddc56c9,Bread - Mini Hamburger Bun,$431.46,10/24/2023
STR00033,b2216ee7-75e1-4359-8c0d-7529afd2dca4,"Chicken - Diced, Cooked",$282.01,04/14/2023
STR00031,193564c0-b33b-4c5e-9ea8-830b6cce4cfe,Water - Perrier,$366.51,05/02/2023
STR00031,eb2516b9-c587-48ba-b469-c9a5a9e3c3df,Corn Syrup,$230.22,12/27/2023
STR00031,627186cc-e6b6-4823-8927-916c7ccaa35e,Bread Roll Foccacia,$748.58,05/13/2023
STR00031,07caf0a6-5613-402f-96d6-28a7fe763b1a,"C - Plus, Orange",$129.44,12/17/2023
STR00031,8a373ee8-3606-4dcf-a035-0582f0b94cbd,Mix - Cocktail Strawberry Daiquiri,$216.65,09/24/2023
STR00032,d012a882-7980-41e2-abc8-664a887f5294,"Pork - Chop, Frenched",$129.99,07/31/2023
STR00032,c9bdb9e0-a63a-4f67-8438-f56ae7a2f050,"Napkin - Dinner, White",$156.05,04/22/2023
STR00031,d6644d61-4eef-4b60-aaef-f10bd7884c0d,"Flour - Buckwheat, Dark",$571.26,10/26/2023
STR00034,283d3290-30a6-462d-a9df-5df06e221a88,Coffee - French Vanilla Frothy,$98.94,01/18/2024
STR00032,da5d9299-c0df-444d-9b48-c6022df2925d,Kiwi Gold Zespri,$796.67,11/14/2023
STR00032,c4522445-f10a-4307-baa0-1746987348bd,Sage Derby,$179.51,04/05/2023
STR00031,9f3b2f57-d955-4ada-9efb-579d5fe3851e,Muffin - Mix - Creme Brule 15l,$776.30,07/02/2023
STR00035,b66b5dd6-3e2e-45ec-bc95-02b21acc1620,"Beans - Kidney, Canned",$202.21,08/10/2023
STR00031,521d10d4-b72c-4341-96bd-9118258fa53b,Crab - Imitation Flakes,$533.91,08/28/2023
STR00033,cfac8c67-488b-4d3a-9c8c-8a3fbb7b3b2d,Radish,$649.54,10/22/2023
STR00032,4ee70c41-bed1-493a-8827-9594a77e13a4,Cake - Bande Of Fruit,$864.84,05/06/2023
STR00031,08a9d906-d7ff-4fa8-b32e-73f8e534531c,Anchovy In Oil,$190.51,09/19/2023
STR00033,6f18c504-cddf-4f9e-ab04-4a562e2ce69d,Beef - Diced,$361.02,09/08/2023
STR00031,aa19b752-9ade-4481-ab34-f0ec280140dd,Cleaner - Pine Sol,$743.03,08/24/2023
STR00031,7daf7e1b-da05-46c1-8935-9f8df1576cd8,"Bread - Roll, Calabrese",$438.07,11/25/2023
STR00031,93fd22d6-5a2d-46ab-9f67-464005e1934e,Veal - Provimi Inside,$20.42,06/30/2023
STR00033,55c49663-0819-435a-b1b5-9b1dcd738a3c,Cheese - Shred Cheddar / Mozza,$497.95,04/09/2023
STR00031,0a851fe9-3041-4ef9-96e8-2a3c7a0718dc,Cocoa Powder - Natural,$399.57,12/16/2023
STR00031,16045e9e-9e28-46e5-a66b-eaf519657df8,Dried Cranberries,$803.56,05/23/2023
STR00031,8ab01786-8dc7-45a8-9a61-528c88a97783,Spring Roll Wrappers,$881.21,03/23/2023
STR00033,c9ef1a22-33d8-429d-8e4c-8c35a7debbce,Sauce - Ranch Dressing,$810.24,09/09/2023
STR00031,2433f9f5-79eb-4a56-bba6-a0e424563581,Cookies - Fortune,$772.81,11/11/2023
STR00031,0aa4bdba-0363-414d-a28f-9461f32ea470,Foam Espresso Cup Plain White,$460.86,04/16/2023
STR00031,f7d3711b-6d94-4c95-a476-e5e86ee7fedb,"Wine - Red, Mosaic Zweigelt",$680.89,10/04/2023
STR00031,33f841ba-9eec-4e4d-819a-5767f42e715c,Potatoes - Fingerling 4 Oz,$642.44,11/14/2023
STR00034,7c69320e-2ad6-4b70-afc5-a8c96f9876b5,"Mushrooms - Black, Dried",$946.42,10/27/2023
STR00033,1e4eab08-6f18-4b7b-97e3-0b7ccfe41f6b,Truffle - Whole Black Peeled,$610.17,10/04/2023
STR00031,caf12c95-8027-4a22-8f61-955e578272ef,Chicken - Whole Roasting,$30.93,02/05/2024
STR00031,d58de0de-1610-4251-8ffb-b5f9feaf0727,Chocolate - Chips Compound,$974.77,11/25/2023
STR00031,5cd4fce9-c753-4ed9-87b1-bbe4338a37d6,Capers - Ox Eye Daisy,$152.39,04/26/2023
STR00031,a8db0acc-08d1-458f-9c3d-c750f9520597,Apple - Macintosh,$20.70,01/11/2024
STR00031,efb3208b-3d6a-47a4-bb62-170c223e8998,"Juice - Apple, 500 Ml",$415.73,05/26/2023
STR00032,9ca1abd4-fe4e-422f-9ee4-4ad86004b518,"Pasta - Linguini, Dry",$43.94,10/10/2023
STR00032,c1872308-d4a7-42e6-8c7b-37d6045f6304,Potatoes - Mini White 3 Oz,$804.85,05/13/2023
STR00031,c94fca90-9fbb-4c32-b3f9-4144f3cecf44,Table Cloth 54x54 White,$454.64,03/17/2023
STR00032,79821c97-10f7-4a0f-b59d-a8e05433ca46,Peppercorns - Pink,$928.92,06/13/2023
STR00032,a5f5feb5-f113-4c04-8745-646eb4014255,Flour Dark Rye,$303.75,06/05/2023
STR00031,328abfbb-acac-4db2-9d47-e818a07088e9,Yogurt - Plain,$640.73,02/29/2024
STR00031,a32329ce-049b-4a54-b1a6-1e4a5f954aa0,Tarragon - Fresh,$174.76,08/28/2023
STR00035,5e9d10d2-089e-4768-a831-49b6274e97a2,Island Oasis - Cappucino Mix,$276.20,09/24/2023
STR00032,b0f1d7b7-be5b-4c4d-add1-cf468dafe39a,Wine - Pinot Noir Stoneleigh,$534.14,06/03/2023
STR00031,304ee6d5-b5e4-4565-b4ef-4b9ddd5f25bc,Lettuce - Boston Bib,$19.93,04/16/2023
STR00031,3a300366-4715-49cc-ab43-613f63ed1949,Ice Cream - Strawberry,$778.25,04/21/2023
STR00032,83f9e816-a2e4-4d21-aef7-c4bb87a36a25,"Onions - Dried, Chopped",$430.79,09/19/2023
STR00035,beb13e6d-8312-49d0-ba93-a719f17c1ace,"Marjoram - Dried, Rubbed",$925.00,11/21/2023
STR00032,2cf556b1-d85b-4a3a-be04-2b9ade11cbb8,Dry Ice,$585.22,03/10/2023
STR00031,35e25c8f-1479-43f7-9c2a-c64e48eaee46,Spice - Peppercorn Melange,$638.75,04/23/2023
STR00033,f0ced4fd-f15f-41c6-a597-9019e87b2c3a,Potato - Sweet,$257.71,07/22/2023
STR00031,e65ae9ab-3877-4120-baa9-9b7dbfdcc293,Waffle Stix,$708.86,03/02/2023
STR00031,f244d6c4-d2d4-4e65-8f5b-697415c401d3,Beef - Top Sirloin,$456.76,11/11/2023
STR00033,7435a82e-9e1e-4633-ac8e-400bab49778f,Sobe - Green Tea,$416.37,04/13/2023
STR00031,9883fcbc-b2a2-4520-b3fa-87add8940f12,Bread - White Epi Baguette,$708.83,06/09/2023
STR00031,658dae2b-265f-436a-88c4-cbfcd1ea6dcb,Loquat,$84.45,07/25/2023
STR00031,b9aaf33e-9830-4c58-9596-609921bb7f8f,Cookie Dough - Oatmeal Rasin,$849.62,01/20/2024
STR00031,84e97d6a-68bf-4976-a307-6edaa55b1809,Sauce - Hoisin,$302.63,06/25/2023
STR00031,22fbd828-d0d7-4033-bc96-e3793721060b,Wine - Marlbourough Sauv Blanc,$778.31,07/07/2023
STR00032,d1e0f246-d764-4cc5-aacb-49d3be5811a5,Wine - Montecillo Rioja Crianza,$408.41,02/23/2023
STR00033,dcdadca0-fa68-4bab-996e-0d99105f846a,"Soup - Knorr, Chicken Noodle",$598.12,04/05/2023
STR00031,0e614c37-ee9e-46ef-8b4c-bbdb7b56c202,Soup - Campbells Mushroom,$863.85,09/05/2023
STR00031,736773a0-df17-4aa1-abf7-18c2dd94c311,Lid Coffee Cup 8oz Blk,$912.97,06/13/2023
STR00032,08e8d449-04c2-4f2e-ab60-225ddb3421dc,Pumpkin - Seed,$834.48,09/05/2023
STR00031,e61ca37d-a59d-402f-96cf-d46f421c6c7c,"Lemonade - Black Cherry, 591 Ml",$203.11,03/13/2023
STR00035,4036fb64-bd94-4f11-94f3-b7fd989a2b99,"Pasta - Penne, Lisce, Dry",$178.37,05/26/2023
STR00031,bedf434d-d687-4177-bc1b-80c65ce2010c,Crab - Soft Shell,$149.82,07/02/2023
STR00032,9ff4fe1b-806c-40f2-8983-7a81636cdd0b,"Wine - Red, Gamay Noir",$517.41,04/03/2023
STR00031,d1287159-5583-4b8f-bb7c-49d3339be200,Longos - Chicken Caeser Salad,$44.75,10/13/2023
STR00031,3e7cae52-5fc7-4b7e-bf38-2a0b084c0fb5,Bread - Ciabatta Buns,$112.45,08/13/2023
STR00031,bf1ec073-1c8d-44c9-bc7b-366a75bd6d2c,"Shrimp - Baby, Cold Water",$227.86,02/29/2024
STR00031,f73042da-18e5-4be9-a620-92ba3be72d09,Dried Peach,$617.38,11/12/2023
STR00031,0a6a0778-8689-4e40-bbc8-c5256ce783fd,"Wine - White, Ej Gallo",$622.17,01/20/2024
STR00031,3b09a109-980c-4e07-b61b-39b33d614f6a,Turnip - Wax,$551.69,11/15/2023
STR00031,2f5fb9af-8d82-41cb-9aa6-ae316dfa152c,Baking Powder,$17.34,12/18/2023
STR00032,6e6413e9-eaa0-4e8b-a528-968449e6b56b,Juice - Orange,$968.58,12/27/2023
STR00031,5ce9247a-1d12-4f27-9849-3b30a24a9c12,Breadfruit,$752.48,02/14/2024
STR00031,0352605d-aedf-423e-9b5f-3798a871f350,Spice - Greek 1 Step,$691.63,08/25/2023
STR00036,a589ac5d-38d6-4936-9b90-d7ee4ae47afc,Melon - Watermelon Yellow,$315.93,03/28/2023
STR00031,944134cd-d886-4ba4-8995-2c10d22de54b,"Water - Spring Water, 355 Ml",$343.00,02/22/2023
STR00031,7e95951b-8a47-42ce-a827-a6f89e1fbaf6,Milk - Homo,$55.78,03/16/2023
STR00035,e2591df7-e22d-416e-9d1b-1eda9fe971d5,Wine - Montecillo Rioja Crianza,$719.97,07/06/2023
STR00031,9a5fddfe-0530-4fb1-976e-fe689e09a8b1,Oyster - In Shell,$257.43,08/10/2023
STR00031,cf46e602-1e72-4f33-938d-9fadfc5d52da,Grapes - Black,$803.18,03/06/2023
STR00033,31e895d4-6014-423d-8b98-96f4380a9f49,Soap - Pine Sol Floor Cleaner,$875.26,12/23/2023
STR00031,c73c091c-a98f-45bb-b907-97c6587fa7d5,Pastry - Raisin Muffin - Mini,$163.45,10/08/2023
STR00031,99d68433-3c45-492c-bd1b-970141df8780,Beef - Ground Medium,$420.21,02/03/2024
STR00031,f09dd01a-f9d3-4ef6-b139-bfdbc089ef89,Onions - Spanish,$504.16,09/08/2023
STR00033,e47ba160-081e-4024-9048-9cc67ee73c6f,Pork Loin Cutlets,$676.50,05/22/2023
STR00032,1e748310-f2a9-4708-9c30-3a49a316ad44,Arrowroot,$286.39,12/04/2023
STR00032,7c0fd066-4282-42bf-aef6-169dc8a376e0,Oyster - In Shell,$392.84,12/23/2023
STR00031,938379ae-13c7-455b-9e98-1251a7e967f2,Puree - Strawberry,$94.96,07/04/2023
STR00031,30a3065e-a7df-4183-b5a4-ba46ecc4bee2,Almonds Ground Blanched,$468.66,08/31/2023
STR00031,7323e1cf-6fa6-4ceb-a28f-19cb5a527f51,Cabbage - Savoy,$380.19,01/25/2024
STR00032,8a34c49c-441b-4e32-9895-e22e2a5cad2b,Piping Jelly - All Colours,$999.45,01/27/2024
STR00031,d02ccefd-6107-475f-a81d-18e5e9234fc7,Limes,$334.10,02/06/2024
STR00031,b80e4f74-f12e-4d89-82f1-9c17fa5b803f,"Mushrooms - Black, Dried",$681.15,06/06/2023
STR00032,d8c9f59f-ed72-4712-8031-174a838848fc,Pork - Smoked Back Bacon,$349.11,03/05/2023
STR00035,26a6ee9c-d5b0-45eb-bf4d-29a3087883a9,Pear - Halves,$833.47,12/03/2023
STR00032,7fe32a9b-a021-4f06-9813-db5a76afee9f,"Mushroom - Trumpet, Dry",$63.18,08/30/2023
STR00032,489afb8b-8780-46dc-8cb3-144b39a95bb1,Nantucket Orange Juice,$364.14,04/08/2023
STR00031,93ddc42c-99ce-44fa-a234-efadf6fbd406,"Lamb - Leg, Boneless",$338.21,04/18/2023
STR00031,2388d435-a464-4ffd-96df-5153babcfb01,"Cheese - Brie, Triple Creme",$64.97,07/24/2023
STR00032,04345d24-1a96-48bb-b470-3b51dbbc5807,Milk - Skim,$477.60,02/12/2024
STR00032,53cc6c71-f17c-46ae-9c82-58a47f2a0cac,Rice - Wild,$281.48,04/22/2023
STR00031,dce2a464-6daa-4960-a2aa-9769882af92d,Wine - Zonnebloem Pinotage,$296.47,03/30/2023
STR00032,1b82ed0a-962a-4bdc-a82c-62ce97a026e4,Shrimp - Tiger 21/25,$35.52,05/14/2023
STR00032,de489a40-bc32-4476-b03f-422494f36ed9,Carbonated Water - Peach,$581.19,03/30/2023
STR00031,a695d5cc-f577-40a6-a7c9-5f3dbbab7a3e,Napkin Colour,$370.21,11/29/2023
STR00035,c5a65c46-584b-4ad5-87a8-ac391df30bf6,Bread - Focaccia Quarter,$917.37,06/25/2023
STR00031,f164f4c3-0b20-4a62-b8f5-6f9ecbdd6e5d,Shrimp - 100 / 200 Cold Water,$272.47,02/01/2024
STR00031,7772ce7c-631e-4735-8525-67dfa4304b07,Appetizer - Chicken Satay,$634.50,05/09/2023
STR00032,6cb87409-14fc-43f1-aeb6-b1a8f90b59f5,Dc Hikiage Hira Huba,$776.38,10/01/2023
STR00033,6560d0b7-547b-4e15-9852-dd4017becbfe,White Baguette,$154.55,05/25/2023
STR00031,1cec2499-8fde-41d1-a3d2-366b66e53167,Veal - Ground,$744.07,12/29/2023
STR00035,5433a6ff-20de-4add-a06e-a7db44d4e27f,Flour Dark Rye,$24.84,10/18/2023
STR00032,dc684cbd-6e6e-4842-82a4-0b513d6c9514,Nougat - Paste / Cream,$63.91,02/27/2023
STR00033,7942bc4a-43a4-4eec-89a0-9cc2ff7e4dcd,Pasta - Cheese / Spinach Bauletti,$571.63,11/06/2023
STR00034,e9fc4a90-dcc0-4255-94ca-ddf7ac6f5537,Bagel - Everything Presliced,$201.61,01/03/2024
STR00031,cd6417e8-4224-42af-96cc-c491b103b218,Shopper Bag - S - 4,$855.21,06/21/2023
STR00032,de538650-2dfc-4182-9a58-7d5bb88dde66,Sword Pick Asst,$803.97,04/23/2023
STR00033,9a9a982c-4d26-4657-aed5-cdbbf6615abb,"Fish - Artic Char, Cold Smoked",$987.50,09/20/2023
STR00031,cad52e6b-0537-4f2d-80f2-59285082ff6c,"Mushroom - Morels, Dry",$516.00,02/29/2024
STR00032,607f820b-dcfe-4c7b-adc8-5d620ac6b620,Salmon Atl.whole 8 - 10 Lb,$126.54,12/07/2023
STR00031,905b0fee-5725-43d2-9943-975532dcc467,Veal - Striploin,$487.45,11/15/2023
STR00039,f9901d82-2543-457c-86e0-4cdd6f42b9d9,Lotus Rootlets - Canned,$640.47,06/11/2023
STR00031,d1ef0c39-e654-4a24-a9e6-dd3f699a507b,Kellogs Cereal In A Cup,$712.12,03/13/2023
STR00031,7a23fb49-45ba-47c4-8c87-16d7be0540d3,Table Cloth - 53x69 Colour,$217.60,05/01/2023
STR00031,aea5c8be-722f-44ed-886f-b30bff6fcecb,Cookies - Englishbay Wht,$617.18,07/31/2023
STR00032,069202fd-b76c-41cc-9a7f-dfff642b4ae0,Apples - Sliced / Wedge,$35.08,12/25/2023
STR00035,e0177c5c-75b7-42fe-9fc9-df87beaac4d1,Appetizer - Mango Chevre,$311.96,06/26/2023
STR0003130,03a86eaa-2dae-42e3-875b-62244c7788ee,Aspic - Light,$403.41,11/18/2023
STR00031,dc3b6d6f-b8f1-40a6-a205-40764b2686ac,"Basil - Dry, Rubbed",$412.56,04/11/2023
STR00031,7362d97f-5023-49bb-8cb2-24e3d6dbba6e,Cookie Dough - Oatmeal Rasin,$366.63,10/07/2023
STR00031,0af59326-1996-4caf-b602-7a2b69fb6b42,Juice - Prune,$180.53,09/03/2023
STR00031,644c0e1f-1674-4270-a193-fc048a46b2e6,Lobster - Base,$949.64,03/28/2023
STR00032,6d376cbe-8d06-4481-a651-addc2c851dee,Peach - Fresh,$962.40,06/13/2023
STR00031,2d0fce86-eed6-4930-9497-0d6c548e2a0a,Cake - Box Window 10x10x2.5,$160.59,02/20/2024
STR00031,3351895a-6324-47fb-b23a-9a5ca7151be9,Flavouring Vanilla Artificial,$765.80,09/13/2023
STR00032,319cdb91-c124-4058-b811-b7f4cf6533e2,Tomatoes - Hot House,$844.77,12/20/2023
STR00032,d3cb880b-5959-4d6e-ad65-6fb279560cca,"Wine - Magnotta, Merlot Sr Vqa",$331.29,12/07/2023
STR00032,cfbdf12b-c2b8-4ed1-9ca3-21fc10d21f51,Chickensplit Half,$666.41,07/07/2023
STR00035,ce5ed50d-bac1-4695-b693-b731ebb70079,Kohlrabi,$987.05,04/13/2023
STR00031,05eeec8b-a870-4bf9-ac20-700989519c06,"Cherries - Maraschino,jar",$842.24,04/07/2023
STR00031,f4b0b8db-04f1-4621-a82f-04679831ec88,Dried Cranberries,$246.00,02/01/2024
STR00032,a6aa1d26-b7a2-4b52-b8c7-99fdc6819c66,Ham - Procutinni,$937.79,10/17/2023
STR00031,440041d8-94c1-439c-8615-2873f3613912,Water - Tonic,$527.80,08/11/2023
STR00032,60de1bf8-bd3d-4313-bf7a-4254047fd72c,Sugar - Monocystal / Rock,$958.95,01/10/2024
STR00031,454f08e2-33b2-4689-9140-faf97568a467,Aspic - Amber,$366.52,11/21/2023
STR00033,69a2703a-9763-4097-b992-ef90e0a6862b,Flour - Strong,$609.68,06/18/2023
STR00032,c81eab74-6c32-45f9-b695-27df2a43cb8e,Bread - Onion Focaccia,$247.95,11/03/2023
STR00032,fe999f31-87cc-4fdb-93cb-b8c9872c0491,Hot Choc Vending,$63.92,03/25/2023
STR00031,57594426-3dfd-4648-ba72-a7c31a1cf536,"Seedlings - Buckwheat, Organic",$797.39,07/12/2023
STR00032,1c073e8a-19ae-42f7-a5dd-1d294b3c8e55,Pate - Cognac,$969.37,11/18/2023
STR00032,44fed81f-79f4-4feb-bc03-61850306564d,Wine - Balbach Riverside,$479.67,01/01/2024
STR00032,b6a9d261-5cac-4729-a0eb-97b37e84ea9d,Lobster - Base,$414.07,10/15/2023
STR00031,fec3882e-df22-4d60-b83a-7b33e36d62b1,Toamtoes 6x7 Select,$914.04,08/01/2023
STR00031,a93b91a5-5644-46c1-8008-8887230cfe91,"Wine - White, Mosel Gold",$425.25,10/21/2023
STR00031,47efc347-27ef-4f3f-b584-eab4b0084584,Tomatoes,$799.76,09/09/2023
STR00032,3f5d968f-0ee0-4498-8212-51e8fbad9564,Turkey Tenderloin Frozen,$926.76,06/19/2023
STR00031,eb8e8687-37be-4d46-9ba2-2c649d83ccee,Pernod,$272.74,03/08/2023
STR00031,f0b74686-fc8b-4abd-a9c9-4bec9c0d80a3,Raisin - Dark,$477.86,03/02/2023
STR00033,7ee80291-ddd3-4bd6-ab75-9f1acacea6fd,Curry Paste - Green Masala,$984.46,10/21/2023
STR00032,48f29e81-28ea-46a1-9098-6ffe8ffff08e,Gatorade - Orange,$553.22,03/19/2023
STR00031,cc46c122-6d73-4b90-bb7f-d45eea0f06bc,Soup - French Onion,$37.92,10/30/2023
STR00031,feec3767-9c3e-4c8c-8702-b0774687c862,Wine - Sauvignon Blanc Oyster,$664.01,10/03/2023
STR00031,2ee87d93-534a-42c4-ad1e-eabdaded74d2,Sambuca - Opal Nera,$893.23,01/21/2024
STR00033,73dbbe44-ff59-4010-bba9-98b28fac74ab,Currants,$999.44,11/18/2023
STR00032,66ab33e4-0830-4b54-9d18-71cceb9a4d45,Appetizer - Veg Assortment,$603.12,07/08/2023
STR00031,aac3bf0a-0a45-4580-864d-cf85fbbbf669,Soap - Pine Sol Floor Cleaner,$859.52,11/21/2023
STR00031,c2c4e15a-0a6e-4b2c-abf4-2a27ea9123d9,Container - Clear 16 Oz,$103.37,03/12/2023
STR00033,a7d93933-133f-409b-984c-b1106df03042,Sprouts - Bean,$428.11,01/06/2024
STR00034,3c92d1e7-195d-4efc-a4a9-73b59a9999ef,Puree - Mocha,$524.61,10/23/2023
STR00033,83486f2d-a59b-4776-ac36-894e5406ba16,Wine - Spumante Bambino White,$463.65,02/16/2024
STR00031,44a06dc0-cbb6-449a-b50d-eca460265b0b,"Tarragon - Primerba, Paste",$279.54,08/18/2023
STR00032,883b2960-51e5-4926-85bc-c5e870769b03,Bag - Regular Kraft 20 Lb,$443.27,03/04/2023
STR00031,f8e1ca54-a7cb-4113-8f91-fe289c7e4f17,Soup - Campbells Mac N Cheese,$727.22,03/14/2023
STR00031,06fa70ed-5de4-4202-9052-6c411e3050ea,"Beans - Long, Chinese",$270.53,08/12/2023
STR00031,30b72708-635b-4456-9093-7a48b6ce6604,Beef - Tenderloin - Aa,$807.61,10/17/2023
STR00031,be445e2d-1be9-466c-8793-fec7ab1ad209,Pastry - Raisin Muffin - Mini,$445.40,10/08/2023
STR00031,5740334d-cd7b-4fe5-9955-b67069a841d1,Water - Spring 1.5lit,$697.25,03/02/2024
STR00031,29022ac9-7938-4019-aa7d-2215054fdd47,Bread - 10 Grain,$142.67,11/29/2023
STR00031,9ff397d3-5f75-4136-81ac-2da87ed047eb,Bread - Focaccia Quarter,$512.15,06/06/2023
STR00031,05aa046c-e694-4e73-905d-07d9a34c4ad6,Onions - Pearl,$273.20,01/24/2024
STR00031,5f04d28c-a5c7-4b3a-a497-9f77493445d2,Cocktail Napkin Blue,$903.80,02/29/2024
STR00031,c7da92b6-d531-478e-b8e8-3f5ca80a48de,Beer - Muskoka Cream Ale,$203.14,07/05/2023
STR00032,312031ba-8dcd-4f30-9e7d-2c974045b6ba,Wine - Baron De Rothschild,$163.97,01/31/2024
STR00031,bf89d5d0-ff62-4a90-b380-d76dd738ffea,Magnotta Bel Paese Red,$912.84,11/01/2023
STR00032,30f6750b-ac0c-4fdd-b2b1-09d0ca42ed72,"Sugar - Brown, Individual",$379.20,02/25/2023
STR00031,5139857a-0f61-451e-95ce-366e2e5f25a6,"Turkey - Breast, Smoked",$309.04,10/01/2023
STR00031,6861265e-42ec-4596-83e2-5cdb51833e5a,Everfresh Products,$965.03,12/23/2023
STR00031,f101f887-505a-4fd2-933b-d46463c55828,Crackers - Graham,$900.20,10/18/2023
STR00034,b0af70c0-89db-4efd-afcc-8f2fb62d909d,Pur Source,$363.52,02/13/2024
STR00031,fb05e3f1-d182-4395-b449-e0d18b8e7596,Cheese - Victor Et Berthold,$897.66,07/04/2023
STR00031,103ba620-ff88-466c-a1d2-02ecdbf407cf,Tea - Decaf Lipton,$297.80,03/09/2024
STR00031,7d317ecb-ab69-4f88-9097-5a8a104416bc,French Pastry - Mini Chocolate,$124.38,02/26/2024
STR00031,2beb693b-b4c0-4617-8d5c-02acfed476b2,Samosa - Veg,$445.25,12/05/2023
STR00031,c6d89c19-846a-4598-9d97-76c2f4d7f4a8,Bar - Sweet And Salty Chocolate,$352.07,01/06/2024
STR00033,178af8b5-0be5-4133-97e4-ef9c09e92c73,Samosa - Veg,$664.29,05/13/2023
STR00031,69dd716d-604a-479b-880c-b513c6b712d1,"Wine - Harrow Estates, Vidal",$286.38,04/22/2023
STR00031,4fc3b05e-b72e-412b-84bb-59916d838c31,Cake - Cake Sheet Macaroon,$55.56,05/21/2023
STR00035,6a012e96-a3fc-4a82-9ff8-b88c254fdf49,Browning Caramel Glace,$899.81,01/20/2024
STR00032,eec39a06-b400-465e-9d66-cde7a06421f9,Silicone Parch. 16.3x24.3,$584.56,10/18/2023
STR00032,717601c2-d804-4290-958a-7ec50cc35627,Relish,$586.10,08/12/2023
STR00031,bbd56fbb-0429-4041-9823-828f972cf068,Rice - Long Grain,$570.71,11/08/2023
STR00032,e6bd2f63-8fec-4cc7-b6ae-ea866440e055,Muffin Batt - Ban Dream Zero,$915.58,03/02/2023
STR00033,1bed6b96-099b-41a1-bf86-c4fa4a36b757,"Pasta - Fettuccine, Dry",$787.14,08/21/2023
STR00034,b6f04ce5-ea04-42e1-863b-291c0f578dc9,Beef - Shank,$656.01,12/27/2023
STR00038,c16582e5-c8ce-4534-bec1-ba5773168377,Appetizer - Chicken Satay,$704.64,12/19/2023
STR00034,32368b38-b2bd-474e-82c5-be1b200a5b3d,"Wine - White, Antinore Orvieto",$599.59,10/19/2023
STR00033,ec84dae0-8620-46e9-a756-97db9a4ae642,Stock - Fish,$716.03,01/25/2024
STR00031,964e097e-c60a-45f8-9e20-5000ed0c7635,Olive - Spread Tapenade,$435.53,02/18/2023
STR00032,4fb4d909-b0e7-4320-98b2-128fbe985128,Potatoes - Pei 10 Oz,$194.75,08/24/2023
STR00031,9e3558ed-420b-4d4a-9f24-3d0b832b9026,Kahlua,$839.39,07/28/2023
STR00032,cc45b810-2fbd-434b-8569-072269fa11e0,Rice - Long Grain,$260.80,08/19/2023
STR00031,e358751a-b07c-4767-907a-a7c43bc6d75b,Sauce - Rosee,$27.09,12/09/2023
STR00031,bd3a0fbf-656d-450f-8ccb-d94be12f21b5,Liqueur - Melon,$18.24,10/05/2023
STR00031,bc8343b6-8ef2-4796-9b92-6dedb374579f,Baking Soda,$932.46,07/29/2023
STR00031,d4f6acb0-dfd6-484d-b026-fec13ab63cb0,Honey - Lavender,$982.98,01/20/2024
STR00031,f6d0e09c-e864-4eef-9fe8-33c4c82ec136,Pork - Hock And Feet Attached,$509.06,04/15/2023
STR00031,fdee11bc-f326-4206-a9d0-66bc83ce672b,Broom - Push,$90.93,01/24/2024
STR00033,541dffcb-7560-4572-8321-b0ef18a8c1f4,Baking Soda,$348.74,03/23/2023
STR00031,c07b3340-b34e-48cc-8fe0-e9524730dd43,Coffee Beans - Chocolate,$854.09,01/14/2024
